Sno,Weight
545,0.023768274
546,0.03545332
547,0.013877708
548,0.037417732
549,0.012963629
550,0.0024359166
551,0.036260273
552,0.072703615
553,0.06261298
554,0.018827166
555,0.035217457
556,0.010159257
557,0.049607754
558,0.017011443
559,-0.009082436
560,0.029767938
561,0.03279129
562,-0.006193851
563,0.033734404
564,0.010737797
565,0.035230376
566,-0.0014989736
567,0.03600767
568,0.022590507
569,0.014513706
570,0.045144483
571,0.0074106962
572,0.0018707011
573,-0.004158941
574,-0.013073017
575,-0.007928353
576,0.025196994
577,-0.1210413
578,-0.03162107
579,0.12726186
580,-0.006840363
581,0.011746364
582,0.011789981
583,-0.0049174083
584,0.021261247
585,0.026153706
586,0.021037161
587,0.025256736
588,0.04045718
589,-0.050271135
590,-0.016460206
591,-0.09033708
592,0.033112355
593,0.015780274
594,0.016932268
595,0.019520665
596,0.047108416
597,0.04156479
598,-0.01693255
599,-0.008773146
600,-0.08775115
601,0.06869708
602,0.023465406
603,0.022973651
604,-0.03341796
605,-0.011607621
606,0.005226927
607,0.07506754
608,0.052785765
609,-0.03233287
610,-0.0070179775
611,0.05251067
612,0.03957491
613,0.03911425
614,0.009578173
615,0.040122814
616,0.051290277
617,0.019927867
618,0.007050869
619,-0.0021720256
620,0.021946901
621,0.02487843
622,0.028673427
623,0.023711227
624,-0.10245889
625,0.0074771848
626,-0.015573415
627,0.09155841
628,0.023672573
629,0.029844394
630,-0.0038898543
631,0.03407552
632,0.04189817
633,-0.0035471641
634,0.012122555
635,-0.05507464
636,-0.004252276
637,-0.01244176
638,0.0050483174
639,0.008469879
640,0.023688301
641,0.015517034
642,0.0315382
643,0.042439036
644,0.044707272
645,-0.014070563
646,0.022581834
647,-0.04532234
648,0.0423602
649,-0.045185965
650,0.0002849696
651,0.05923953
652,-0.004653072
653,-0.009064216
654,-0.0052503804
655,-0.007880458
656,-0.21322516
657,-0.024510417
658,0.008845143
659,-0.020663992
660,0.010467136
661,0.036815688
662,-0.014193609
663,-0.14029162
664,0.037280854
665,0.012306011
666,0.023812443
667,0.016113222
668,-0.027128743
669,0.08599508
670,-0.040868547
671,0.011204314
672,0.0009840656
673,0.07846452
674,-0.020941222
675,-0.10854448
676,0.023975799
677,0.017173542
678,0.037200097
679,0.02066837
680,0.019987063
681,0.062341243
682,-0.017015412
683,-0.029427134
684,0.033184823
685,0.020200906
686,0.016836843
687,0.016689247
688,0.020430185
689,0.045652855
690,0.0010461211
691,0.008155759
692,0.034272205
693,0.03348227
694,0.007822382
695,0.017665429
696,-0.0076829903
697,0.0793862
698,-0.052430335
699,-0.08672119
700,0.05334639
701,-0.0042937025
702,-0.042849936
703,-0.08598914
704,-0.0011273164
705,0.056319054
706,0.010343113
707,-0.021797301
708,0.0021861005
709,-0.015482273
710,0.00056640996
711,0.0035973531
712,-0.007683626
713,0.00082105445
714,-0.0071515725
715,-0.004168532
716,0.028842645
717,0.038179297
718,0.007955222
719,0.024520366
720,0.00035656904
721,-0.069743074
722,-0.007870453
723,-0.08142604
724,0.04671557
725,0.05274327
726,-0.035597824
727,-0.014455683
728,-0.012505488
729,-0.04715139
730,0.020794695
731,0.013290832
732,0.038284156
733,0.015963616
734,0.016340928
735,0.041325636
736,0.056197826
737,0.04575254
738,-0.009630565
739,-0.16246039
740,-0.11639317
741,0.09836687
742,0.001122985
743,-0.100175574
744,0.010659522
745,0.032464903
746,0.040084105
747,-0.009562907
748,0.024771972
749,0.013520423
750,0.013944922
751,0.02405572
752,0.03983867
753,0.024632676
754,0.010944495
755,0.02673491
756,0.013771443
757,0.049645107
758,0.0032880064
759,0.036046494
760,-0.016028807
761,0.05762569
762,0.020367973
763,-0.009623794
764,-0.029492984
765,-0.016438948
766,-0.009784429
767,-0.012800941
768,0.040288113
769,0.032750726
770,0.005266022
771,0.034663744
772,0.004741714
773,-0.0035002213
774,0.034026977
775,0.055554125
776,0.058349464
777,0.02202659
778,-0.004402115
779,-0.0022177957
780,-0.18739896
781,0.05872946
782,0.041239098
783,-0.012801706
784,0.026984142
785,0.009339309
786,0.0082341805
787,0.03947442
788,0.018812286
789,0.043161973
790,0.022500303
791,0.029155951
792,-0.1117338
793,0.09851179
794,0.01798491
795,-0.040922336
796,0.03362403
797,0.01573595
798,0.016829625
799,0.007813128
800,-0.23859784
801,0.11201323
802,-0.054832116
803,0.006555407
804,0.0408899
805,0.012936389
806,-0.002254991
807,0.024526589
808,-0.011745657
809,0.0016232963
810,0.004029946
811,-0.008832522
812,0.046827886
813,0.011966763
814,0.030051228
815,0.03838592
816,0.027881658
817,-0.004946972
818,0.007701788
819,0.048177566
820,-0.054474134
821,0.07974169
822,-0.011062142
823,0.032013778
824,0.026434911
825,0.03540977
826,0.015323428
827,0.0068443706
828,0.012571654
829,0.02964687
830,0.027169315
831,0.02830226
832,0.03921578
833,0.023007419
834,0.023416998
835,0.038011804
836,0.022299094
837,0.010279062
838,0.018891297
839,0.03792494
840,0.029235248
841,0.044365946
842,0.036881406
843,0.026733518
844,0.026017722
845,0.034012873
846,0.030336278
847,0.03783035
848,0.05188742
849,-0.1166448
850,0.010796397
851,0.06864104
852,0.04481014
853,0.018822543
854,0.02602452
855,0.035203036
856,0.0061309743
857,0.041250143
858,-0.004224631
859,0.037278704
860,-0.035571888
861,0.03295858
862,0.018604415
863,0.03526908
864,0.16448139
865,0.017571084
866,0.04083659
867,-0.00779377
868,0.032263827
869,0.015281524
870,0.030788755
871,0.029034259
872,-0.09107217
873,-0.1709443
874,0.02206254
875,-0.03809737
876,0.011428688
877,0.030734243
878,0.029608287
879,0.022750681
880,0.03656537
881,0.02991194
882,0.019543793
883,0.018607762
884,0.037184115
885,0.016732316
886,0.026762426
887,0.015163776
888,-0.018267838
889,-0.0351144
890,0.03027719
891,0.04908856
892,0.04508347
893,0.049544867
894,0.0014298311
895,0.029983232
896,0.040489167
897,0.01937657
898,0.013401258
899,0.010143857
900,0.028075887
901,0.022354664
902,0.010655703
903,0.02699495
904,-0.0026227948
905,0.010805578
906,0.028173205
907,-0.056602165
908,-0.025214564
909,-0.038374722
910,0.044180743
911,0.04514693
912,0.03042639
913,0.037735905
914,0.022795497
915,-0.020834731
916,0.05949766
917,-0.025951138
918,0.0008887043
919,-0.07474101
920,0.031495653
921,0.020440856
922,0.0074066604
923,0.018962108
924,0.067010485
925,-0.026947241
926,0.00030657309
927,0.040767275
928,-0.18013439
929,-0.42806196
930,-0.057569087
931,-0.15051429
932,0.0055763796
933,0.039342847
934,0.037536822
935,0.026349494
936,0.040369835
937,0.05523866
938,-0.0017754965
939,-0.07487992
940,0.0056659207
941,0.035603683
942,0.027961316
943,0.026382623
944,0.035137452
945,0.016261768
946,0.019428443
947,0.025885403
948,-0.009167889
949,0.0049261386
950,0.019791817
951,0.00431218
952,0.016111143
953,0.017453298
954,0.046338767
955,-0.00012011271
956,0.034440633
957,0.044865392
958,-0.0059089945
959,0.01611182
960,-0.30125564
961,-0.020273013
962,0.03585499
963,-0.20720151
964,0.024766693
965,0.020175872
966,0.019013682
967,0.010203708
968,0.11866318
969,-0.03696121
970,-0.06290942
971,0.010501504
972,-0.13624921
973,-0.15724722
974,-0.07484626
975,-0.109716095
976,0.0036201251
977,0.021766728
978,0.03472868
979,0.025747292
980,0.052310452
981,-0.0012167972
982,-0.0067427503
983,0.027077425
984,-0.3495392
985,-0.3775729
986,-0.02684498
987,-0.2419761
988,0.023060227
989,0.04253338
990,-0.02582756
991,0.017412528
992,0.022687173
993,0.01382484
994,0.034191366
995,0.024595654
996,0.037545502
997,0.040563047
998,0.031354368
999,-0.0072296807
1000,0.03218432
1001,0.024250861
1002,0.029566761
1003,0.015311437
1004,0.013696514
1005,0.037524946
1006,0.03296119
1007,0.037876867
1008,0.025241842
1009,0.019491516
1010,0.04409668
1011,0.028366217
1012,0.0005929478
1013,0.050717507
1014,0.0249853
1015,0.022674734
1016,0.0366295
1017,0.011849345
1018,0.0032088875
1019,0.040388774
1020,0.03091714
1021,0.023876779
1022,-0.0003771206
1023,0.016383387
