Sno,Weight
251,0.04545485
252,0.023424232
253,0.017438697
254,-0.0007537624
255,0.051820695
256,0.04294543
257,0.035926845
258,0.034000706
259,-0.042960834
260,0.028452314
261,0.005867269
262,-0.05636139
263,-0.017502572
264,0.012724288
265,0.01068372
266,0.03600083
267,-0.042124018
268,0.02572514
269,-0.051995106
270,0.03170251
271,0.010239718
272,0.0079776
273,0.038186975
274,0.029860625
275,-0.050944407
276,-0.03893046
277,0.022010623
278,0.0027625053
279,-0.030071186
280,0.044380665
281,-0.054090794
282,0.032406893
283,0.032516986
284,0.09008273
285,0.013682157
286,0.035741486
287,0.07167892
288,0.0010131146
289,-0.0011541621
290,0.03351945
291,0.041916616
292,0.026494438
293,-0.04504969
294,0.036659252
295,0.052104462
296,-0.012351779
297,0.040345818
298,-0.037187614
299,0.038613196
300,0.02805928
301,0.04176914
302,0.06321868
303,-0.009738368
304,0.021204924
305,0.04133941
306,-0.034467127
307,-0.010647451
308,0.0041900277
309,0.025737738
310,0.024978273
311,0.014226055
312,-0.050422996
313,0.016961366
314,0.015206342
315,0.0352471
316,0.012646019
317,0.018701307
318,-0.04709823
319,0.057997897
320,0.029862203
321,-0.04031083
322,0.05580274
323,0.009787265
324,0.01127361
325,0.006760451
326,-0.038398746
327,-0.012762742
328,-0.058057815
329,0.03999926
330,-0.0033540356
331,0.009783633
332,0.0030613483
333,-0.03799447
334,0.0521227
335,0.02610741
336,0.025127966
337,-0.002991705
338,0.021090325
339,-0.021269886
340,0.030938435
341,0.03251416
342,0.020113703
343,0.010664716
344,-0.012087055
345,0.009464021
346,0.009381476
347,-0.0436815
348,0.037560366
349,0.048347127
350,0.009816938
351,0.036712516
352,0.015867677
353,0.046403956
354,-0.0020543984
355,-0.039951753
356,0.024485033
357,0.033843894
358,0.017941004
359,-0.04230805
360,0.036919083
361,0.009070464
362,0.011180195
363,0.033423454
364,0.012812225
365,0.041129213
366,-0.06248314
367,0.02475109
368,0.026358724
369,0.0360107
370,-0.036142062
371,0.0061519253
372,0.047373302
373,0.042133655
374,0.014711877
375,0.02895393
376,0.02506912
377,0.029445717
378,0.00855329
379,0.04231493
380,0.021791367
381,-0.02725901
382,0.0011138706
383,0.02680745
384,0.040847197
385,0.05391364
386,-0.04267719
387,0.024656631
388,-0.029775169
389,0.011225173
390,-0.056436963
391,0.03515221
392,-0.03356964
393,0.015731247
394,-0.034356788
395,0.027715491
396,-0.022422561
397,-0.033882797
398,0.0266571
399,-0.040029284
400,-0.02968269
401,0.03933324
402,-0.016151255
403,0.040627208
404,0.043102928
405,0.036558162
406,0.04430478
407,0.028698308
408,0.045646284
409,-0.054089364
410,-0.018879201
411,-0.014610643
412,0.08525399
413,-0.03762986
414,0.019109715
415,-0.031847976
416,0.015645966
417,-0.028957898
418,-0.042538382
419,0.050460853
420,0.01372449
421,-0.04083176
422,0.009664277
423,0.006445152
424,0.04307982
425,0.03513538
426,-0.05411051
427,0.02082477
428,0.046498507
429,-0.00062494393
430,-0.026915656
431,-0.00410858
432,-0.023474026
433,-0.030507531
434,0.03937612
435,0.04510047
436,0.020013986
437,-0.03198301
438,-0.03413056
439,0.011949067
440,-0.0021687853
441,0.014010673
442,0.012760916
443,0.028326567
444,-0.037409898
445,0.028194068
446,-0.04700417
447,-0.024882652
448,0.04454795
449,0.04888918
450,-0.06687729
451,0.01872902
452,0.017293504
453,0.040601492
454,0.048582125
455,-0.08801903
456,0.022014953
457,-0.033465005
458,-0.028370425
459,-0.044754624
460,0.024490284
461,0.035684112
462,0.04339259
463,-0.04473654
464,-0.04629378
465,0.05121567
466,-0.029453589
467,0.042055964
468,0.009043902
469,0.020002848
470,-0.027842661
471,0.0014974411
472,0.024281675
473,-0.009942966
474,0.078881904
475,0.025160106
476,-0.050691918
477,0.04296323
478,-0.0005282784
479,0.013226326
480,0.02638285
481,0.006406705
482,0.037710685
483,-0.03980839
484,0.056292035
485,0.011735648
486,0.02706587
487,0.04448331
488,-0.0004583702
489,0.008760417
490,-0.027105296
491,-0.027959628
492,0.011368344
493,-0.05162227
494,0.034323726
495,-0.02586498
496,-0.022090686
497,0.047111135
498,0.025398556
499,-0.05721168
500,0.037064116
501,0.042882882
502,-0.031025115
503,-0.029202214
504,0.022091586
505,0.021866767
506,0.0034880934
507,0.061630346
508,-0.02300878
509,0.043509774
510,0.031138433
511,-0.04089691
512,0.05611946
513,0.0767839
514,-0.042703025
515,-0.04290854
516,-0.03668075
517,-0.032023896
518,0.04916404
519,0.04997617
520,-0.040058825
521,0.023256833
522,-0.058871716
523,0.033619247
524,0.021562696
525,-0.026418336
526,0.07628746
527,-0.0531456
528,0.02489584
529,-0.0045070145
530,-0.009527415
531,0.062290322
532,-0.03891041
533,0.03501801
534,-0.051387046
535,0.03463833
536,0.041299
537,0.052737832
538,-0.027092228
539,-0.048864096
540,-0.030787723
541,-0.042083643
542,-0.037649997
543,-0.018713234
544,0.01355914
545,-0.056679085
546,-0.044128403
547,0.037899744
548,-0.035175238
549,0.037624806
550,0.0087751355
551,-0.040342677
552,0.028342407
553,-0.01701106
554,-0.00067542656
555,-0.030934667
556,-0.06020734
557,0.018507874
558,-0.0011003364
559,0.04619439
560,-0.0342436
561,0.04156155
562,-0.034354698
563,-0.036342572
564,-0.025208179
565,0.023772132
566,0.01263041
567,-0.025903044
568,-0.060434718
569,-0.024019677
570,-0.002991709
571,-0.032544985
572,0.025664968
573,-0.031756196
574,0.044696264
575,-0.0067169596
576,0.038460564
577,-0.036765948
578,-0.06676821
579,-0.024777902
580,0.051076736
581,0.04763141
582,-0.03841827
583,-0.039756533
584,0.02980803
585,-0.052062683
586,-0.028916916
587,0.044272184
588,-0.03775518
589,0.0012405325
590,-0.036515933
591,-0.044745374
592,-0.046283226
593,0.057322968
594,-0.030943163
595,0.05800801
596,-0.021756398
597,-0.029718155
598,-0.027704764
599,0.012993287
600,-0.031755146
601,-0.030065862
602,0.033715826
603,-0.043749113
604,0.03317178
605,-0.03003891
606,-0.02850725
607,0.0022762741
608,-0.032215934
609,-0.047334533
610,0.03660217
611,0.035949823
612,0.067233555
613,-0.029014302
614,0.012016972
615,-0.0409805
616,0.029348072
617,0.013857997
618,0.016758675
619,0.03305952
620,-0.040883295
621,0.03918003
622,-0.053696387
623,0.030273005
624,-0.024711905
625,0.036423627
626,0.032769866
627,-0.019292554
628,0.035206985
629,0.03115009
630,0.017444972
631,-0.02538228
632,-0.021418372
633,-0.022027949
634,-0.03031708
635,0.08874897
636,-0.021983797
637,-0.061946377
638,-0.039595287
639,-0.04092211
640,0.028827408
641,0.0031804238
642,0.048035134
643,0.036167473
644,0.04125506
645,-0.038253862
646,-0.056123722
647,-0.008466145
648,-0.04016186
649,0.00021216356
650,-0.05889362
651,-0.036163986
652,-0.022445373
653,-0.046318375
654,0.03816667
655,0.035681367
656,-0.028993081
657,-0.02691103
658,-0.008429587
659,-0.03442422
660,0.028416153
661,0.023523092
662,0.045371138
663,-0.019968165
664,0.014655493
665,-0.053503748
666,-0.053762075
667,-0.045471225
668,0.02899412
669,0.036930706
670,-0.04096588
671,-0.024566473
672,-0.02379441
673,-0.024681477
674,-0.044100963
675,0.03659362
676,-0.032682724
677,0.043560248
678,0.008527484
679,-0.033092838
680,-0.0016573211
681,-0.026948111
682,-0.0020658849
683,-0.030548202
684,-0.06027382
685,-0.007877835
686,-0.002555034
687,-0.016489174
688,0.031614512
689,-0.038667176
690,0.03264227
691,0.03233029
692,0.015216244
693,-0.031837724
694,0.05320486
695,-0.026018616
696,-0.06751778
697,-0.02834243
698,-0.0034575085
699,-0.022783814
700,-0.028827734
701,-0.030430442
702,0.049122382
703,-0.012347146
704,-0.0021152955
705,-0.040300958
706,0.047172584
707,-0.03438343
708,-0.018147483
709,-0.035158798
710,-0.03842764
711,-0.021625785
712,-0.058004446
713,-0.052849516
714,0.03834434
715,-0.04993081
716,-0.007678971
717,-0.023160798
718,0.02120452
719,-0.044876095
720,0.039150413
721,-0.039385706
722,-0.043882854
723,0.026875632
724,-0.019613631
725,-0.029696673
726,0.034639627
727,-0.023545552
728,-0.055972096
729,-0.032523096
730,0.035945863
731,0.031266358
732,-0.05068822
733,-0.030053904
734,-0.03425707
735,0.002246882
736,-0.04525949
737,-0.037904415
738,-0.03513878
739,0.03897925
740,0.054163817
741,-0.029482495
742,-0.014061268
743,-0.04382812
744,0.048803132
745,-0.026131712
746,-0.026587723
747,-0.028048186
748,-0.03935778
749,-0.044257633
750,0.063466005
751,-0.017092668
752,0.0411211
753,-0.0315815
754,-0.03495577
755,-0.018471472
756,0.032989006
757,-0.037110314
758,-0.030996082
759,0.046660483
760,-0.018967848
761,-0.022019424
762,-0.018961769
763,0.038503166
764,-0.0068095
765,0.028421767
766,-0.05016666
767,0.03500632
768,0.0034913612
769,0.0050977957
770,-0.042632483
771,-0.038682986
772,-0.03666168
773,-0.06121293
774,-0.022659522
775,-0.04103893
776,0.029412732
777,-0.024135727
778,-0.041194115
779,-0.029559523
780,-0.020900019
781,0.053033754
782,0.01638537
783,-0.03190964
784,-0.013932976
785,-0.041279837
786,-0.02994334
787,-0.03856651
788,-0.021784538
789,-0.031455345
790,-0.051396713
791,-0.01551355
792,-0.0023087107
793,-0.022035737
794,0.050077625
795,-0.048709642
796,-0.028999666
797,-0.042066447
798,-0.03395748
799,-0.018837629
800,-0.026458845
801,-0.019770242
802,-0.003328929
803,-0.008994767
804,-0.044720218
805,-0.041479252
806,-0.020463891
807,-0.0404519
808,0.0056489576
809,-0.03570922
810,-0.0045073093
811,-0.03217829
812,-0.046864938
813,-0.032255724
814,0.013397848
815,-0.045433003
816,-0.033556737
817,-0.02666968
818,-0.028778706
819,-0.0417223
820,-0.022123486
821,-0.024929047
822,-0.030358529
823,-0.03453367
824,0.044970542
825,-0.059184033
826,-0.005705249
827,-0.020284506
828,-0.0180603
829,-0.03489156
830,-0.041213114
831,-0.012044893
832,-0.0194325
833,-0.0047413977
834,0.049065296
835,-0.024706528
836,-0.025303435
837,-0.044838797
838,-0.0068492834
839,-0.0012102133
840,-0.03268563
841,-0.05204969
842,-0.02614852
843,-0.04695647
844,-0.008176364
845,0.0036720487
846,-0.05202963
847,0.037171356
848,-0.04131964
849,-0.044511303
850,0.055278096
851,0.005176937
852,-0.020153929
853,-0.028312042
854,-0.027171459
855,-0.03789702
856,0.056036897
857,-0.040800624
858,0.025213888
859,-0.03962696
860,-0.022251757
861,-0.030036366
862,0.028839044
863,-0.021623481
864,0.043925557
865,-0.04840383
866,-0.03975078
867,-0.038166486
868,0.01433745
869,-0.02806679
870,-0.011899638
871,-0.039358024
872,-0.037170637
873,-0.026108671
874,-0.027097749
875,-0.027899997
876,-0.0439524
877,-0.053711824
878,-0.07200879
879,-0.017572304
880,-0.024885906
881,-0.03776326
882,-0.029296074
883,0.026182078
884,0.0023220659
885,-0.033274725
886,-0.02764926
887,-0.030726274
888,-0.023200108
889,-0.02204332
890,-0.02222678
891,0.013410799
892,0.00809318
893,0.014780961
894,0.032449983
895,-0.0319738
896,-0.0019812123
897,0.00782802
898,-0.0373342
899,-0.03280562
900,-0.035396248
901,0.030805318
902,-0.020541243
903,-0.04398072
904,-0.045974243
905,-0.01824611
906,-0.021221058
907,-0.028148938
908,-0.022460818
909,-0.05646254
910,-0.0012902
911,-0.008586933
912,-0.021348456
913,-0.043426216
914,0.0021830364
915,-0.031816836
916,-0.012298071
917,-0.0029477407
918,-0.017231641
919,-0.013252093
920,0.022473507
921,-0.022621745
922,-0.05942052
923,-0.03906208
924,-0.005555441
925,-0.025488192
926,-0.02028098
927,-0.015352262
928,-0.04250638
929,0.019156905
930,0.0012299503
931,-0.0101607395
932,0.038569324
933,-0.044798903
934,-0.042553566
935,-0.0077686566
936,0.0033811592
937,-0.012860372
938,-0.022781054
939,-0.016281363
940,-0.034868486
941,-0.041205574
942,0.0132303815
943,-0.04572298
944,-0.03426199
945,-0.02832969
946,-0.028214205
947,-0.034885384
948,-0.027900511
949,-0.019679695
950,-0.04503359
951,0.041632254
952,-0.0735112
953,0.03957913
954,0.005298993
955,-0.02324819
956,-0.013916543
957,0.045284625
958,-0.035400767
959,-0.0074855178
960,-0.035412468
961,-0.015648674
962,-0.0441956
963,-0.012408949
964,-0.038723104
965,-0.03607648
966,-0.011005186
967,-0.027570626
968,-0.033479065
969,-0.030698426
970,-0.025507638
971,-0.04648531
972,-0.013963294
973,0.008731186
974,-0.022406243
975,-0.033685785
976,-0.027893681
977,-0.033915225
978,-0.0518548
979,0.0061990526
980,-0.026046172
981,-0.02786247
982,-0.026746545
983,0.040206756
984,-0.05181485
985,-0.0448011
986,-0.022169938
987,-0.038157053
988,-0.023942268
989,-0.029792495
990,-0.046888772
991,-0.042447377
992,-0.026560463
993,0.04004375
994,-0.039574064
995,-0.031676553
996,0.021365423
997,0.0021382878
998,-0.017457115
999,-0.009666141
1000,-0.052375946
1001,-0.025974162
1002,-0.016455717
1003,-0.025441607
1004,0.034522388
1005,-0.030890234
1006,-0.056542933
1007,-0.015758421
1008,-0.018510109
1009,-0.03726732
1010,-0.024402032
1011,0.0126759065
1012,0.01107714
1013,-0.03557749
1014,-0.020297837
1015,-0.024740348
1016,-0.017923854
1017,-0.022039972
1018,-0.022233168
1019,0.002380362
1020,-0.0067452975
1021,-0.011664458
1022,-0.037453637
1023,-0.040896714
1024,0.007058364
1025,0.024587343
1026,-0.02827808
1027,-0.03660674
1028,-0.024395663
1029,-0.061603736
1030,-0.0325808
1031,-0.022258367
1032,-0.039569937
1033,0.013113417
1034,-0.025720816
1035,-0.02874527
1036,-0.022459418
1037,-0.04548866
1038,0.021710694
1039,-0.024514377
1040,0.029247187
1041,0.02658702
1042,-0.030218145
1043,-0.028698165
1044,-0.0128117055
1045,0.009503136
1046,0.013367346
1047,-0.026980843
1048,0.0029604766
1049,-0.016238613
1050,-0.050807014
1051,-0.035689652
1052,0.016434396
1053,-0.034346793
1054,-0.02986164
1055,0.022306744
1056,0.045459077
1057,0.00084937253
1058,-8.504632e-05
1059,0.009652813
1060,-0.045245655
1061,-0.044094466
1062,-0.026910933
1063,-0.015590019
1064,0.023595702
1065,-0.016987178
1066,0.031809393
1067,-0.014620508
1068,-0.038981795
1069,-0.013666378
1070,-0.00019364488
1071,-0.03339693
1072,-0.017114267
1073,-0.01768492
1074,-0.025894882
1075,0.020894226
1076,0.020087369
1077,-0.018350119
1078,-0.039742
1079,-0.036753666
1080,-0.05869067
1081,0.03932702
1082,-0.03320181
1083,0.035049155
1084,0.000888364
1085,0.044983972
1086,-0.03837412
1087,0.017066166
1088,-0.03696151
1089,-0.013217321
1090,-0.045793273
1091,-0.016784094
1092,0.059312362
1093,-0.036575835
1094,-0.013635033
1095,0.030087838
1096,-0.03965707
1097,-0.033117555
1098,-0.027295213
1099,-0.036360588
1100,0.031345986
1101,0.026605707
1102,0.012299782
1103,-0.02270558
1104,-0.01995299
1105,-0.04645799
1106,-0.050023038
1107,0.019117057
1108,0.027900347
1109,-0.017489662
1110,-0.018128917
1111,-0.04025809
1112,-0.034688216
1113,0.009048874
1114,-0.02031715
1115,-0.031194922
1116,-0.022317242
1117,-0.030053075
1118,-0.028390922
1119,-0.028503394
1120,-0.006448769
1121,-0.04262032
1122,-0.034628194
1123,-0.037441947
1124,0.002284766
1125,0.0004111042
1126,-0.0004980242
1127,-0.005599021
1128,-0.013692207
1129,-0.014113577
1130,-0.011965817
1131,-0.0064203106
1132,0.033822153
1133,-0.032653518
1134,-0.05154661
1135,-0.0071070055
1136,-0.012677258
1137,-0.0393989
1138,-0.022683866
1139,0.00914709
1140,-0.027731484
1141,-0.040488634
1142,-0.020638539
1143,-0.026365392
1144,-0.015615399
1145,-0.022015547
1146,-0.03327583
1147,0.023256214
1148,-0.0070790118
1149,0.0048659174
1150,0.029540604
1151,-0.040870707
1152,0.010856838
1153,0.03007407
1154,-0.0074822414
1155,-0.02154507
1156,-0.0079864245
1157,0.012552012
1158,-0.007920965
1159,-0.033293042
1160,-0.02551428
1161,-0.0003350563
1162,-0.017129153
1163,-0.027658628
1164,-0.009070925
1165,-0.017231964
1166,0.0074612754
1167,-0.0059133
1168,-0.009859696
1169,0.00836635
1170,0.019028151
1171,-0.01820282
1172,-0.010286232
1173,0.015131972
1174,0.03730179
1175,-0.029587984
1176,0.016644886
1177,-0.0034564803
1178,-0.03329023
1179,-0.04008337
1180,-0.000530708
1181,-0.04208261
1182,-0.03262729
1183,-0.0017785575
1184,0.026160914
1185,0.028783746
1186,0.018334089
1187,-0.00022691925
1188,-0.024438385
1189,-0.04617237
1190,-0.029635787
1191,0.0011676495
1192,0.030099893
1193,-0.022470562
1194,0.018742604
1195,0.00735981
1196,-0.028881505
1197,0.015761474
1198,0.034175385
1199,-0.032013267
1200,-0.032092057
1201,-0.030614702
1202,-0.019458294
1203,-0.024460005
1204,0.007482533
1205,-0.008899801
1206,-0.0455056
1207,-0.027415851
1208,-0.022889556
1209,0.0138963545
1210,0.02897353
1211,-0.021918297
1212,-0.0048189526
1213,0.021667225
1214,-0.028281186
1215,0.029548237
1216,-0.027402807
1217,0.023275757
1218,-0.03889713
1219,-0.01784914
1220,0.017199034
1221,-0.03459264
1222,0.017646242
1223,-0.005160413
1224,-0.029746126
1225,-0.009055875
1226,-0.017336257
1227,-0.02902386
1228,-0.013249747
1229,-0.002222641
1230,-0.020600436
1231,-0.021809354
1232,-0.016657492
1233,-0.04124153
1234,-0.01605607
1235,0.032639507
1236,0.016091306
1237,0.0034637342
1238,-0.009747676
1239,-0.026293766
1240,-0.021346545
1241,-0.04474735
1242,-0.018899381
1243,-0.01690121
1244,0.0036171135
1245,-0.019039128
1246,-0.044253137
1247,0.022539824
1248,-0.040695176
1249,-0.03907459
1250,-0.030991262
1251,-0.035743807
1252,0.031931818
1253,-0.011233851
1254,0.034504633
1255,-0.015740162
1256,-0.01644281
1257,-0.0042962176
1258,0.012886136
1259,-0.018703561
1260,0.0028697122
1261,-0.0024366172
1262,-0.0235821
1263,-0.010001821
1264,0.017234713
1265,-0.037139863
1266,-0.014907078
1267,-0.013994762
1268,0.008868728
1269,-0.03140574
1270,-0.007965192
1271,-0.02068106
1272,-0.011281249
1273,-0.019758942
1274,-0.03326641
1275,0.034501214
1276,-0.003217793
1277,-0.03517086
1278,-0.029583884
1279,-0.038447462
1280,0.017912395
1281,0.044163473
1282,-0.010158964
1283,-0.01942299
1284,-0.014608171
1285,0.010963666
1286,0.0006108968
1287,-0.012762582
1288,-0.012114885
1289,0.0012132967
1290,0.01078733
1291,-0.02375504
1292,-0.016126674
1293,-0.0242427
1294,-0.00663985
1295,-0.021355383
1296,0.011774783
1297,0.007482927
1298,0.031392362
1299,-0.0068740007
1300,-0.007435531
1301,0.026013387
1302,-0.006175547
1303,-0.022024624
1304,0.0501885
1305,-0.014315284
1306,-0.034140483
1307,-0.0052665304
1308,0.022782201
1309,-0.0024963373
1310,-0.008192907
1311,-0.009677881
1312,0.029105103
1313,0.015460329
1314,0.013094767
1315,0.032019425
1316,-0.0027083207
1317,-0.010786419
1318,0.0015571772
1319,-0.015618286
1320,0.0031607065
1321,0.0066992976
1322,0.018790165
1323,-0.014204381
1324,-0.009334737
1325,0.029304935
1326,0.033163264
1327,-0.024493083
1328,-0.011350628
1329,-0.0019682269
1330,0.0053087855
1331,0.027793454
1332,0.0018727134
1333,-0.012764094
1334,-0.0098303445
1335,-0.011600383
1336,-0.012674775
1337,0.021825014
1338,-0.015166751
1339,-0.008291747
1340,0.00651794
1341,-0.016815744
1342,-0.011055088
1343,0.027387725
1344,0.010507355
1345,0.012367039
1346,-0.019563105
1347,-0.021556498
1348,-0.0020616734
1349,-0.028877096
1350,-0.011909637
1351,0.012883214
1352,-0.018954769
1353,-0.0027181269
1354,-0.00090975064
1355,-0.025277583
1356,-0.010842859
1357,0.00430918
1358,-0.02210637
1359,-0.01426654
1360,-0.01815594
1361,-0.022073483
1362,-0.033214435
1363,0.01720801
1364,0.012946058
1365,-0.004494113
1366,-0.008594292
1367,-0.008502867
1368,-0.03445235
1369,-0.025447
1370,-0.005551981
1371,-0.010091296
1372,-0.0206719
1373,-0.0033272458
1374,-0.012080803
1375,0.011682337
1376,-0.017943447
1377,-0.016509714
1378,-0.012873523
1379,-0.03466757
1380,0.008470467
1381,-0.01966031
1382,0.012962861
1383,-0.00608505
1384,-0.022217164
1385,-0.005754915
1386,-0.00787254
1387,-0.01564207
1388,0.021354763
1389,-0.013397057
1390,-0.026644751
1391,-0.024142656
1392,-0.024192495
1393,-0.016789988
1394,-0.017810848
1395,0.017256726
1396,0.025408851
1397,-0.011689239
1398,-0.004655488
1399,-0.021294365
1400,0.008783268
1401,-0.022033958
1402,-0.004134871
1403,0.026763786
1404,-0.016249621
1405,-0.008303182
1406,0.008600804
1407,-0.01849037
1408,0.008678878
1409,2.8952232e-05
1410,0.0017246578
1411,-7.0767244e-05
1412,-0.0028673715
1413,-0.016923482
1414,-0.019772088
1415,-0.002212104
1416,0.0035920958
1417,0.011220011
1418,0.0031311426
1419,-0.007438435
1420,0.004173647
1421,-0.00070663285
1422,-0.0046588276
1423,-8.032085e-05
1424,0.0015739847
1425,-0.014332246
1426,0.013397292
1427,-0.014554989
1428,-0.010059902
1429,0.009939459
1430,0.006216283
1431,-0.005577191
1432,-0.009601465
1433,-0.008510402
1434,0.008062425
1435,-0.005254286
1436,-0.0033823277
1437,-0.0005417047
1438,0.0004310534
1439,-0.0017217328
1440,-0.00021085402
1441,0.001606919
1442,-0.016496466
1443,0.00859625
1444,-0.0033341097
1445,0.012458779
1446,-0.0068681436
1447,0.013291489
1448,-0.015471193
1449,0.004234717
1450,-0.011198236
1451,-2.4453084e-05
1452,-0.013162209
1453,0.01078287
1454,0.008844419
1455,0.007997569
1456,0.017504409
1457,0.007886043
1458,0.0049242787
1459,0.010236203
1460,-0.005329004
1461,-0.0035741748
1462,0.0019926443
1463,-0.0059684804
1464,0.016375082
1465,-0.019191079
1466,-0.0020529479
1467,-0.010926283
1468,0.012787638
1469,-0.016862104
1470,0.0072501753
1471,-0.009599826
1472,-0.0034457205
1473,0.00819132
1474,0.008025582
1475,0.01452999
1476,-0.00089813804
1477,0.006215056
1478,0.002865975
1479,-0.003079386
1480,0.005970055
1481,-0.016045948
1482,-0.01653308
1483,-0.006741829
1484,-0.005872316
1485,-0.014538851
1486,0.015521796
1487,0.007414311
1488,-0.0005141515
1489,-0.0008934119
1490,-0.0076866965
1491,0.0031036967
1492,-0.007869947
1493,-0.01678003
1494,-0.01768622
1495,0.008316809
1496,-0.013517037
1497,-0.011495944
1498,0.009788238
1499,-0.018615102
1500,-0.003698169
1501,0.0080470545
1502,-0.01653369
1503,-0.0016837416
1504,0.0028704298
1505,0.0022239184
1506,0.00027684605
1507,-0.0066305147
1508,0.013317697
1509,0.0016718433
1510,0.019342244
1511,-0.0071246712
1512,-0.0027642462
1513,0.011128263
1514,0.009193299
1515,-0.0036183756
1516,0.01156422
1517,0.0049773855
1518,-0.007304568
1519,-0.00034616436
1520,0.00033513198
1521,0.0052451855
1522,-0.012386774
1523,-0.0022782579
1524,0.0034370064
1525,0.015570549
1526,0.012426038
1527,0.004497669
1528,-0.0149325
1529,0.012126197
1530,0.0029054475
1531,0.008064729
1532,-0.01345055
1533,0.0037459673
1534,-0.0128139835
1535,0.012636967
1536,-0.009590842
1537,-8.515641e-05
1538,0.0040049166
1539,-0.00081829523
1540,0.005666682
1541,0.0052666883
1542,0.013819892
1543,0.011234973
1544,-0.007915784
